Folder,Caption,File Path
scamalert,🚨 SCAM ALERT!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-06-27_UTC.txt
scamalert,"#Engidex is scamming crypto users by stealing their funds and refusing withdrawals. If you’ve lost Ethereum, USDT, or other assets, don’t wait—contact me now for help recovering your money!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-06-42_UTC.txt
scamalert,Think Twice Before Trusting #Lobitcoin,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-11-16_UTC.txt
scamalert,🚨#Swiftcryptox is a scam,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-12-24_UTC.txt
scamalert,"#Engidex is scamming crypto users by stealing their funds and refusing withdrawals. If you’ve lost Ethereum, USDT, or other assets, don’t wait—contact me now for help recovering your money!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-12-40_UTC.txt
scamalert,🚨 Scam Alert,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-13-25_UTC.txt
scamalert,"If you’ve been misled into investing in the #Notzy platform, I’m here to help. Reach out to me via direct message now for assistance with recovering your funds.",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-14-43_UTC.txt
scamalert,⚠️ Warning: #Notzy is a Scam! ⚠️,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-15-05_UTC.txt
scamalert,🚨 URGENT SCAM WARNING!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-32-19_UTC.txt
scamalert,⚠️ STAY AWAY!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-32-54_UTC.txt
scamalert,"🚨If you've lost Ethereum, USDT, or BTC to #Wirbit, you're not alone. They're blocking withdrawals and taking funds. Reach out to me immediately to recover your money before it's too late",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-33-47_UTC.txt
scamalert,𝗠𝗲𝗺𝗲 𝗰𝗼𝗶𝗻𝘀 𝗮𝗿𝗲 𝗻𝗼𝘁 𝘄𝗼𝗿𝘁𝗵 𝘁𝗵𝗲 𝗴𝗮𝗺𝗯𝗹𝗲!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-35-50_UTC.txt
scamalert,"Lost your cryptocurrency or money to scam, we can help you with recovery in 30 minutes, DM asap",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-37-50_UTC.txt
scamalert,🚨🚨IMPORTANT NOTICE: Protect Yourself from Scammers!🚨🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-46-56_UTC.txt
scamalert,🚨 Scam Alert! 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-50-09_UTC.txt
scamalert,Getting back cryptocurrency and fraud cases from different Ponzi schemes has been really a pain in the ass with so many scammers into the space of helping you recover.,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_18-51-03_UTC.txt
scamalert,🚨 URGENT WARNING!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-02-56_UTC.txt
scamalert,🚨 Scam Alert! 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-06-14_UTC.txt
scamalert,🚨 WARNING: #Kresbit is scamming investors! 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-06-27_UTC.txt
scamalert,🆘 Need help recovering funds from #Bpstockpro? They’re blocking withdrawals and taking crypto! Message me today!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-06-58_UTC.txt
scamalert,🚨 #Swiftcryptox is a scam! 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-08-09_UTC.txt
scamalert,🚨 #Swiftcryptox is a scam! 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-08-54_UTC.txt
scamalert,🚨 SCAM ALERT! 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-26-43_UTC.txt
scamalert,🚨 DON’T TRUST #CIVODEX! 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-31-50_UTC.txt
scamalert,"⚠️ Crypto Investors, Beware! ⚠️",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-32-34_UTC.txt
scamalert,"🚨 Lost Ethereum, USDT, or BTC to #Wirbit?🚨",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-33-43_UTC.txt
scamalert,"🚨#Gatbit is scamming crypto investors! If you lost money or can’t withdraw your funds, contact me now to recover them! #Crypto #Scam #CryptoScam #ScamAlert #Investmentscam #GQFX #euronext #europeanex #987btc #coinfaxpro #fascrypto #usdcbtc #brckex #brcpro #ysbit #NEPTUNERECOVERY",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-35-40_UTC.txt
scamalert,🚨 STAY SAFE!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-36-02_UTC.txt
scamalert,🚨 WARNING: (syncrypto.net) is a SCAM,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-36-38_UTC.txt
scamalert,🚨 SCAM ALERT! 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-38-10_UTC.txt
scamalert,"🚨 #Feedash is blocking withdrawals and stealing funds from crypto holders! If you’ve lost USDT, Ethereum, or other cryptocurrencies, contact me now for expert recovery assistance!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-38-37_UTC.txt
scamalert,"You can still submit reports with the Consumer Financial Protection Bureau (CFPB) and Federal Trade Commission (FTC) if you're a victim of fraud or think you might be targeted. We have links and instructions at www.lacsn.org/fraud for those agencies, as well as for @nvattorneygeneral and @bbbsouthnv.",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-40-20_UTC.txt
scamalert,🚨 SCAM ALERT!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-42-09_UTC.txt
scamalert,🚨 WARNING: #Kresbit is scamming investors! 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-42-42_UTC.txt
scamalert,🚨 **Attention Service Members** 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-43-07_UTC.txt
scamalert,"This platform is a scam! If you’re struggling to withdraw your cryptocurrencies, reach out now to recover your funds!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-43-31_UTC.txt
scamalert,"🚨 #Feedash is blocking withdrawals and stealing funds from crypto users! If you’ve lost USDT or Ethereum, reach out to me now for professional recovery assistance!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-43-56_UTC.txt
scamalert,"🚨 #Feedash is blocking withdrawals and stealing funds from crypto holders! If you’ve lost USDT, Ethereum, or other cryptocurrencies, contact me now for expert recovery assistance!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-45-54_UTC.txt
scamalert,"🚨 #Feedash is blocking withdrawals and stealing funds from crypto holders! If you’ve lost USDT, Ethereum, or other cryptocurrencies, contact me now for expert recovery assistance!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_19-46-39_UTC.txt
scamalert,🚨 SCAM ALERT: Federal Jury Subpoena Calls 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-06-32_UTC.txt
scamalert,🚨 Warning!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-08-38_UTC.txt
scamalert,⚠️ YOUR FUNDS ARE IN DANGER! ⚠️,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-12-46_UTC.txt
scamalert,Cyber Update,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-13-25_UTC.txt
scamalert,🚨 SCAM ALERT: Fake Toll Notice 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-19-05_UTC.txt
scamalert,"#Swiftcryptox is scamming crypto users, stealing their funds, and refusing withdrawals.",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-19-44_UTC.txt
scamalert,"🚨🔎 Can you tell a real message from a phishing scam? Scammers are getting sneakier, and one wrong tap could cost you! Check out our tips and learn how to spot and avoid dangerous links so you don’t fall for their tricks.",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-20-24_UTC.txt
scamalert,"#Notzy is scamming crypto users, stealing their funds, and refusing withdrawals. Lost Ethereum or USDT? Contact me to recover your money now!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-24-22_UTC.txt
scamalert,🚨 Fraud Alert 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-26-33_UTC.txt
scamalert,🚨 SCAM ALERT: FEEDASH! 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-29-17_UTC.txt
scamalert,🚨 Fraud Alert 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-29-42_UTC.txt
scamalert,Scam Alert Series Part 3 - Grandparent Scam,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-30-05_UTC.txt
scamalert,🚨 STAY SAFE!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-30-52_UTC.txt
scamalert,🚨 Don’t Fall for the Scam! 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-31-40_UTC.txt
scamalert,🚨 STAY SAFE!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-33-26_UTC.txt
scamalert,"🚨#Gatbit is scamming crypto investors! If you lost money or can’t withdraw your funds, contact me now to recover them! #Crypto #Scam #CryptoScam #ScamAlert #Investmentscam #GQFX #euronext #europeanex #987btc #coinfaxpro #fascrypto #usdcbtc #brckex #brcpro #ysbit #NEPTUNERECOVERY",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-34-32_UTC.txt
scamalert,"This platform is a scam! If you’re struggling to withdraw your cryptocurrencies, reach out now to recover your funds!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-34-55_UTC.txt
scamalert,Think Twice Before Trusting #Lobitcoin! ⚠️,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-35-00_UTC.txt
scamalert,"This platform is a scam! If you’re struggling to withdraw your cryptocurrencies, reach out now to recover your funds!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-35-26_UTC.txt
scamalert,❌ AVOID #Axellbit & #Bituzer ❌,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-35-48_UTC.txt
scamalert,Hi there 👋 having trouble withdrawing your crypto?,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-35-54_UTC.txt
scamalert,#insta #instagram #reelpost #reelsinstagram #reels #scams #saopaulo #scammer ##scamalert #mexico,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-35-58_UTC.txt
scamalert,DON’T TRUST #CIVODEX!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-36-28_UTC.txt
scamalert,"This platform is a scam! If you’re struggling to withdraw your cryptocurrencies, reach out now to recover your funds!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-37-04_UTC.txt
scamalert,🚨 WARNING: #Kresbit is scamming investors! 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-38-18_UTC.txt
scamalert,Warning to all investors! ⚠️,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-38-40_UTC.txt
scamalert,🚨 SCAM ALERT!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-39-02_UTC.txt
scamalert,🚨 URGENT WARNING: #Bpstockpro is a SCAM!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-39-53_UTC.txt
scamalert,"🚨 #Feedash is blocking withdrawals and stealing funds from crypto holders! If you’ve lost USDT, Ethereum, or other cryptocurrencies, contact me now for expert recovery assistance!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-40-26_UTC.txt
scamalert,⚠️ YOUR FUNDS ARE IN DANGER! ⚠️,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-40-32_UTC.txt
scamalert,🚨 STAY SAFE!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-40-45_UTC.txt
scamalert,🚨 URGENT ALERT: #Bpstockpro is a SCAM!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-41-18_UTC.txt
scamalert,🚨 URGENT ALERT: #Bpstockpro is a SCAM!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-42-29_UTC.txt
scamalert,🚨 SCAM ALERT!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-43-35_UTC.txt
scamalert,🚨 SCAM ALERT!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-46-07_UTC.txt
scamalert,SCAM ALERT >>> [upflyex.com],C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-49-26_UTC.txt
scamalert,"🚨#Gatbit is scamming crypto investors! If you lost money or can’t withdraw your funds, contact me now to recover them! #Crypto #Scam #CryptoScam #ScamAlert #Investmentscam #GQFX #euronext #europeanex #987btc #coinfaxpro #fascrypto #usdcbtc #brckex #brcpro #ysbit #NEPTUNERECOVERY",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_20-53-43_UTC.txt
scamalert,"Have you heard of the Grandparent Scam? Despite the name, it is a deceitful con that preys on people of any age by pretending to be a child or a legal representative who desperately needs money for bail, legal fees, or medical expenses.",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_21-01-25_UTC.txt
scamalert,🚨 STAY SAFE!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_21-03-35_UTC.txt
scamalert,🚨 Don’t Fall for the Scam! 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_21-09-03_UTC.txt
scamalert,🚨 STAY SAFE!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_21-09-07_UTC.txt
scamalert,🚨 STAY SAFE!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_21-10-12_UTC.txt
scamalert,🚨 Fraud Alert 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_21-14-59_UTC.txt
scamalert,🚨 SCAM ALERT: FEEDASH! 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_21-15-53_UTC.txt
scamalert,"🚨 #Feedash is blocking withdrawals and stealing funds from crypto users! If you’ve lost USDT or Ethereum, reach out to me now for professional recovery assistance!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_21-17-50_UTC.txt
scamalert,"This platform is a scam! If you’re struggling to withdraw your cryptocurrencies, reach out now to recover your funds!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_21-18-19_UTC.txt
scamalert,Warning: #Rouidsanp & #Taireqawe are scams! ⚠️ #Dwo is a fake coin with no withdrawal option. Dm me for help in recovering your funds! #CryptoScam #ScamAlert #CoinMGT #veridexprime #veridexfinance #cryptfinance #euronext #xrpscam #usdcbtc #brcpro #eurodex #cryptorecovery #scam,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_21-19-04_UTC.txt
scamalert,SCAM ALERT! 🆘,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_21-19-54_UTC.txt
scamalert,🚨 INVESTORS BEWARE!,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_21-25-17_UTC.txt
scamalert,"This platform is a scam! If you’re struggling to withdraw your cryptocurrencies, reach out now to recover your funds!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_21-26-45_UTC.txt
scamalert,🚨 SCAM ALERT 🚨 We have been made aware of a scam impersonating Naskila Casino using fraudulent ads by 'Top Games.' Please DO NOT download the app or enter any payment information. We are actively working on this issue.,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_21-27-20_UTC.txt
scamalert,🚨 SCAM ALERT: Protect Yourself 🚨,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_21-30-32_UTC.txt
scamalert,"This platform is a scam! If you’re struggling to withdraw your cryptocurrencies, reach out now to recover your funds!",C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_21-30-48_UTC.txt
scamalert,RB tackle is a disgrace to the fishing industry. The owner is a racist and discriminates against other lifestyles. Supporting this store and its silly scamming tournaments is not smart. But don’t say I didn’t warn you. Margate florida offers another shop where you will be welcomed and cared for. Check them out,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_21-56-34_UTC.txt
scamalert,Another thing I’ve realized about people who fall for scams:,C:\Users\Asus\AppData\Local\Instaloader\Data\scamalert\2025-02-26_22-01-08_UTC.txt
